R_DEF,LOC,MUN,EST,EST_D,AGEB,T_LOC,CD_A,ENT,CON,UPM,D_SEM,N_PRO_VIV,V_SEL,N_HOG,H_MUD,N_ENT,PER,N_REN,C_RES,PAR_C,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,L_NAC_C,CS_P12,CS_P13_1,CS_P13_2,CS_P14_C,CS_P15,CS_P16,CS_P17,N_HIJ,E_CON,CS_AD_MOT,CS_P20_DES,CS_AD_DES,CS_NR_MOT,CS_P22_DES,CS_NR_ORI,UR,ZONA,SALARIO,FAC,CLASE1,CLASE2,CLASE3,POS_OCU,SEG_SOC,RAMA,C_OCU11C,ING7C,DUR9C,EMPLE7C,MEDICA5C,BUSCAR5C,RAMA_EST1,RAMA_EST2,DUR_EST,AMBITO1,AMBITO2,TUE1,TUE2,TUE3,BUSQUEDA,D_ANT_LAB,D_CEXP_EST,DUR_DES,SUB_O,S_CLASIFI,REMUNE2C,PRE_ASA,TIP_CON,DISPO,NODISPO,C_INAC5C,PNEA_EST,NIV_INS,EDA5C,EDA7C,EDA12C,EDA19C,HIJ5C,DOMESTICO,ANIOS_ESC,HRSOCUP,INGOCUP,ING_X_HRS,TPG_P8A,TCCO,CP_ANOC,IMSSISSSTE,MA48ME1SM,P14APOYOS,SCIAN,T_TRA,EMP_PPAL,TUE_PPAL,TRANS_PPAL,MH_FIL2,MH_COL,SEC_INS
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0050,01,1,0,4,215,01,1,101,1,45,12,08,1969,009,1,07,4,5341,3,1,2,,6,,,,,,,1,1,2103,1003,1,1,1,3,2,4,1,4,2,1,1,4,3,8,2,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,3,4,7,12,0,3,16,14,10000,166.11296,0,0,0,4,0,0,12,1,1,1,0,1,7,8
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0050,01,1,0,4,215,02,1,401,2,77,07,03,1938,014,1,02,6,,,,2,04,4,,,,,,,1,1,2103,1003,1,1,1,3,2,3,6,1,3,1,1,4,3,5,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,4,6,11,18,3,3,6,24,1290,12.5,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0050,01,1,0,4,215,03,1,301,2,04,30,06,2010,009,,,,,,,,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,01,1,101,1,54,10,08,1960,009,1,02,6,,,,2,,5,,,,,,,1,1,2103,1003,1,1,1,3,2,3,6,3,4,1,1,4,3,5,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,8,13,0,3,6,30,5375,41.66667,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,02,1,201,2,53,12,10,1961,009,1,02,6,,,,2,02,5,,,,,,,1,1,2103,1003,1,1,1,1,2,4,8,3,5,2,4,4,3,10,4,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,3,5,8,13,2,3,6,35,5160,34.28571,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,03,1,301,2,27,17,01,1988,009,1,03,3,,,,2,03,6,,,,,,,1,1,2103,1003,1,1,1,3,2,3,6,1,3,1,1,1,3,5,3,2,2,3,5,0,1,0,0,0,1,5,0,0,0,0,0,0,0,3,2,2,3,8,3,3,9,20,1400,16.27907,1,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,04,1,301,1,23,16,10,1991,009,1,04,3,,,,2,,6,,,,,,,1,1,2103,1003,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,4,1,2,2,7,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,05,1,409,1,09,15,08,2005,009,1,02,1,,,,1,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,06,1,409,2,05,04,07,2009,009,2,01,2,,,,1,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0021,04,1,0,4,215,07,1,409,1,03,20,04,2011,009,,,,,,,,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0037,05,1,0,4,215,01,1,101,1,32,07,10,1982,009,1,04,3,,,,2,,5,,,,,,,1,1,2103,1003,1,1,1,1,2,3,6,2,8,2,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,4,2,3,4,9,0,3,12,60,0,0,0,3,0,4,0,0,6,1,1,1,0,1,3,8
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0037,05,1,0,4,215,02,1,201,2,30,02,10,1984,009,1,07,4,5334,3,1,2,03,5,,,,,,,1,1,2103,1003,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,4,9,3,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0037,05,1,0,4,215,03,1,301,1,14,22,09,2000,009,1,02,6,,,,1,,6,,,,,,,1,1,2103,1003,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0037,05,1,0,4,215,04,1,301,2,07,22,05,2007,009,1,02,1,,,,1,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40072,0906726,302,0037,05,1,0,4,215,05,1,301,1,05,02,11,2009,009,2,01,2,,,,1,,,,,,,,,1,1,2103,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,01,1,101,1,34,24,05,1980,009,1,04,2,,,,2,,5,,,,,,,1,1,2103,372,1,1,1,3,2,4,1,3,5,1,1,4,3,10,4,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,2,3,4,9,0,3,11,36,4300,27.77778,0,0,0,4,0,0,19,1,1,1,0,1,7,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,02,1,201,2,35,06,06,1979,009,1,03,3,,,,2,04,5,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,03,1,301,1,15,20,11,1999,009,1,03,1,,,,1,,6,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,04,1,301,2,12,27,01,2003,009,1,02,4,,,,1,00,6,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,05,1,301,2,10,08,12,2004,009,1,02,3,,,,1,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0011,01,1,0,4,215,06,1,301,1,02,12,06,2012,009,,,,,,,,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,01,1,101,1,40,20,06,1974,015,1,03,1,,,,2,,5,,,,,,,1,1,2103,372,1,1,1,2,2,3,6,4,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,11,0,1,7,84,8600,23.80952,0,0,0,4,0,0,7,1,1,1,0,1,5,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,02,1,201,2,40,01,08,1974,009,1,02,6,,,,2,04,5,,,,,,,1,1,2103,372,1,1,1,4,2,3,6,6,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,11,3,3,6,72,0,0,0,0,0,4,0,0,7,1,1,1,0,1,9,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,03,1,301,1,24,20,12,1990,009,1,03,1,,,,2,,5,,,,,,,1,1,2103,372,1,1,1,1,2,3,6,2,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,2,2,7,0,1,7,84,3440,9.52381,0,3,0,4,0,0,7,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,04,1,417,2,24,20,11,1990,009,1,03,3,,,,2,01,5,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,2,2,7,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,05,1,409,1,04,14,09,2010,009,,,,,,,,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,06,1,301,2,23,27,08,1991,009,1,03,3,,,,2,00,1,,,,,,,1,1,2103,372,1,1,1,4,2,3,6,6,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7,1,3,9,60,0,0,0,0,0,4,0,0,7,1,1,1,0,1,9,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,07,1,417,1,23,17,07,1991,009,1,02,6,,,,2,,1,,,,,,,1,1,2103,372,1,1,1,1,2,3,6,2,8,3,1,2,3,5,5,2,4,3,5,0,2,0,0,0,1,5,1,2,5,0,0,0,0,2,1,2,2,7,0,4,6,70,3440,11.42857,1,3,0,4,0,0,7,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,08,1,301,1,15,15,09,1999,009,1,02,6,,,,2,,6,,,,,,,1,1,2103,372,1,1,1,4,2,3,6,6,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,0,1,6,70,0,0,0,0,0,4,0,0,7,1,1,1,0,1,9,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0128,02,1,0,4,215,09,1,301,2,13,28,05,2001,009,1,02,6,,,,2,00,6,,,,,,,1,1,2103,372,1,1,1,4,2,3,6,6,8,3,1,4,3,5,5,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,3,6,60,0,0,0,0,0,4,0,0,7,1,1,1,0,1,9,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0065,03,1,0,4,215,01,1,101,2,52,18,03,1963,009,1,02,6,,,,2,05,4,,,,,,,1,1,2103,372,1,1,1,1,2,4,6,3,5,2,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,3,5,8,13,3,3,6,36,5160,33.33333,0,0,0,4,0,0,18,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0065,03,1,0,4,215,02,1,301,2,21,11,12,1993,009,1,04,3,,,,2,00,6,,,,,,,1,1,2103,372,1,1,1,1,2,4,6,1,5,2,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,1,3,12,36,645,4.16667,0,2,0,4,0,0,18,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0065,03,1,0,4,215,03,1,301,1,22,29,08,1992,009,1,03,2,,,,2,,6,,,,,,,1,1,2103,372,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,1,2,2,7,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0087,04,1,0,4,215,01,1,101,1,49,25,04,1965,016,1,02,6,,,,2,,5,,,,,,,1,1,2103,372,1,1,1,3,2,2,5,4,6,2,1,4,2,3,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,0,5,6,42,6450,35.71429,0,0,1,4,0,0,5,2,1,1,0,1,7,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0087,04,1,0,4,215,02,1,201,2,45,24,01,1970,009,1,02,6,,,,2,03,5,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,4,7,12,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0087,04,1,0,4,215,03,1,301,2,27,15,10,1987,009,1,03,3,,,,2,00,6,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,2,3,8,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0087,04,1,0,4,215,04,1,301,2,20,12,04,1995,009,1,03,3,,,,2,00,6,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,2,2,7,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0117,05,1,0,4,215,01,1,101,1,37,15,03,1978,020,1,03,3,,,,2,,5,,,,,,,1,1,2103,372,1,1,1,3,2,1,5,3,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,10,0,3,9,44,5160,27.27273,0,0,1,4,0,0,4,1,1,1,0,1,7,8
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0117,05,1,0,4,215,02,1,201,2,36,10,11,1978,013,1,02,6,,,,2,04,5,,,,,,,1,1,2103,372,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,5,10,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0117,05,1,0,4,215,03,1,301,2,10,08,08,2004,009,1,02,2,,,,1,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0117,05,1,0,4,215,04,1,301,1,08,27,03,2007,009,1,01,2,,,,1,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40073,0908258,302,0117,05,1,0,4,215,05,1,301,1,07,09,12,2007,009,2,00,0,,,,1,,,,,,,,,1,1,2103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0078,01,1,0,4,215,01,1,101,2,54,28,02,1961,009,1,02,6,,,,2,00,6,,,,,,,1,1,2103,1007,1,1,1,1,2,4,8,7,6,3,1,4,3,6,4,2,4,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,3,5,8,13,1,3,6,42,0,0,0,0,0,4,0,0,18,1,1,1,0,1,1,8
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0078,01,1,0,4,215,02,1,401,2,85,07,12,1929,011,1,02,1,,,,2,08,4,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,18,4,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0078,01,1,0,4,215,03,1,403,2,65,26,10,1949,011,1,06,3,1800,1,1,2,02,2,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,16,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,01,1,101,1,39,01,04,1976,009,1,03,3,,,,2,,5,,,,,,,1,1,2103,1007,1,1,1,1,2,4,7,4,8,2,1,1,3,7,5,2,2,3,5,0,1,0,0,0,1,5,2,2,5,0,0,0,0,3,2,3,5,10,0,1,9,72,7740,25,1,0,0,4,0,0,8,1,1,1,0,1,3,8
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,02,1,201,2,41,27,11,1973,009,1,06,3,2814,2,1,2,03,5,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,2,4,6,11,3,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,03,1,301,1,17,25,08,1997,009,1,03,3,,,,1,,6,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,04,1,301,2,14,14,03,2001,009,1,02,6,,,,1,00,6,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,05,1,301,1,05,14,02,2010,009,2,01,1,,,,1,,,,,,,,,1,1,2103,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0055,03,1,0,4,215,06,1,415,2,59,22,10,1955,009,1,02,1,,,,2,06,2,,,,,,,1,1,2103,1007,1,1,1,1,2,4,8,3,3,1,1,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,3,5,9,14,4,3,1,16,5160,75,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,007,20,104,00000,1,01,09,40074,0910651,302,0009,04,1,1,4,215,01,1,101,1,61,06,08,1953,029,1,02,6,,,,2,,4,,,,,,,1,1,2103,1007,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,2,3,6,10,15,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0084,01,1,0,4,215,01,1,101,2,38,23,11,1976,009,1,07,2,5335,3,2,1,02,6,,,,,,,1,1,2103,1015,1,1,1,1,1,4,4,5,7,4,3,4,3,8,5,2,4,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,5,10,2,3,14,50,12000,55.81395,0,0,0,1,0,0,12,2,2,2,0,3,2,2
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0084,01,1,0,4,215,02,1,301,2,21,25,05,1993,009,1,07,1,5711,3,2,1,00,6,,,,,,,1,1,2103,1015,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0084,01,1,0,4,215,03,1,301,2,17,09,06,1997,009,1,04,2,,,,1,00,6,,,,,,,1,1,2103,1015,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,9,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0113,02,1,1,4,215,01,1,101,1,51,24,08,1963,016,1,03,3,,,,2,,5,,,,,,,1,1,2103,1015,1,1,1,1,1,3,6,4,6,5,2,4,3,5,4,2,5,1,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,3,3,5,8,13,0,4,9,48,10000,48.44961,0,0,0,1,0,0,7,1,2,2,0,3,2,2
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0113,02,1,1,4,215,02,1,201,2,49,02,11,1965,016,1,03,3,,,,2,02,5,,,,,,,1,1,2103,1015,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,4,7,12,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0113,02,1,1,4,215,03,1,301,1,23,24,12,1991,009,1,07,4,5341,3,1,1,,6,,,,,,,1,1,2103,1015,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0113,02,1,1,4,215,04,1,301,1,21,02,07,1993,009,1,07,2,5441,3,2,1,,6,,,,,,,1,1,2103,1015,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0026,03,1,0,4,215,01,1,101,1,28,09,04,1987,009,1,04,2,,,,2,,1,,,,,,,1,1,2103,1015,1,1,1,1,2,4,5,7,7,2,1,4,3,10,5,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,2,3,8,0,3,11,50,0,0,0,0,0,4,0,0,19,1,1,1,0,1,1,8
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0026,03,1,0,4,215,02,1,201,2,26,30,08,1988,009,1,06,3,2332,2,1,2,02,1,,,,,,,1,1,2103,1015,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,2,2,3,8,2,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0026,03,1,0,4,215,03,1,301,1,07,27,12,2007,009,1,02,1,,,,1,,,,,,,,,1,1,2103,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40075,0912729,302,0026,03,1,0,4,215,04,1,301,1,01,23,08,2013,009,,,,,,,,,,,,,,,,1,1,2103,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
